26.2,1400.85,454.4239,1884.91,-43.40945249,-15.46474871,-173.5786817
26.3,1429.021,444.5706,1887.915,-43.42943789,-13.78374393,-173.183799
26.4,1454.701,432.0432,1890.501,-42.05883775,-11.559546,-173.7470759
26.5,1481.391,421.5151,1893.041,-41.3294344,-9.643433795,-173.6045473
26.6,1505.301,411.5932,1895.919,-40.3135074,-8.033092258,-173.5969537
26.7,1529.023,404.9414,1899.886,-40.08845704,-6.20782291,-173.2398209
26.8,1554.674,402.0564,1902.658,-40.48141248,-4.691860887,-172.6464914
26.9,1581.316,402.8931,1903.12,-41.28693984,-3.325366405,-172.2276891
27,1609.85,405.7991,1899.286,-41.78255861,-1.561499533,-171.7674721
27.1,1639.514,410.5767,1892.953,-42.43866565,0.151437636,-171.1836738
27.2,1670.142,416.3289,1882.825,-42.80895865,1.795457403,-170.3106285
27.3,1702.504,422.6121,1869.211,-42.96179307,3.749114129,-169.1535403
27.4,1735.813,428.8813,1854.55,-43.01200641,5.565004628,-167.3026712
27.5,1770.8,435.2057,1840.047,-43.52627467,7.161497561,-165.618731
27.6,1803.973,438.9286,1827.832,-43.23136767,8.747688175,-164.7917976
27.7,1834.691,439.9954,1817.305,-42.97804323,10.06948101,-164.1239791
27.8,1862.212,440.7258,1808.518,-42.48569447,11.10150749,-163.0693811
27.9,1882.434,442.1008,1801.656,-42.17750363,11.51940012,-161.8976692
28,1884.234,442.1971,1793.627,-42.63752664,8.924380854,-159.9214091
28.1,1860.562,440.1366,1791.871,-41.91906442,3.164110566,-159.1200941
28.2,1814.048,439.3799,1794.111,-41.19733495,-5.033520645,-159.7293716
28.3,1753.707,440.6053,1796.762,-40.25605578,-14.06453629,-161.0351987
28.4,1700.682,444.4874,1798.117,-39.93903454,-22.24013795,-161.910654
28.5,1675.578,447.8923,1797.631,-39.32486398,-24.60611158,-161.825029
28.6,1690.587,448.3075,1792.17,-37.64824735,-21.43264985,-163.332918
28.7,1740.295,447.9753,1779.004,-36.81429181,-14.28511171,-163.1544975
28.8,1809.83,451.1803,1758.448,-35.87792756,-3.993671507,-162.2291807
28.9,1871.651,457.8403,1731.134,-34.73876286,5.480498843,-161.718238
29,1908.839,467.1782,1702.099,-34.36284228,11.24831843,-161.8612248
29.1,1909.82,474.1734,1686.067,-34.7774456,11.21111024,-162.0121707
29.2,1874.878,477.8336,1682.53,-35.46055719,6.921515921,-162.9175397
29.3,1815.414,482.3666,1686.144,-36.25821604,0.02968706,-163.4509612
29.4,1749.413,488.9472,1685.801,-37.189673,-7.611445357,-165.7119208
29.5,1687.748,496.0061,1680.355,-37.36918505,-14.6604868,-167.2595436
29.6,1647.797,500.4693,1667.659,-35.72598846,-17.88929049,-169.8160872
29.7,1645.742,504.1594,1650.501,-34.76133954,-15.96631955,-170.4143098
29.8,1677.898,505.9053,1626.734,-33.54479393,-9.784665865,-170.2180326
29.9,1728.237,508.326,1597.05,-32.07377743,-1.019869092,-169.2179995
30,1782.171,514.8634,1565.213,-31.08000016,7.86914281,-169.3561243
30.1,1816.585,519.618,1535.683,-30.41062289,13.22306135,-169.0897923
30.2,1819.62,516.944,1513.552,-30.24059876,13.12049488,-169.4009329
30.3,1794.65,511.6435,1505.124,-32.16351391,7.459614378,-170.6371835
30.4,1746.761,507.4354,1504.908,-34.31127834,-1.371739707,-171.2577594
30.5,1688.436,507.6666,1504.059,-34.86461842,-10.51959748,-173.27915
30.6,1639.515,512.4711,1496.761,-35.56611678,-18.11314531,-175.0692747
30.7,1615.318,516.6641,1483.584,-34.88694995,-21.4473779,-176.2911287
30.8,1621.261,517.2101,1465.519,-32.61620357,-19.96122077,-178.4295674
30.9,1657.042,515.1641,1446.59,-30.69222763,-15.17703851,-179.4024229
31,1712.752,512.8698,1426.132,-29.20097751,-8.315525207,-178.9540228
31.1,1771.171,514.1439,1406.012,-28.1720294,-0.380125609,-177.7675552
31.2,1815.371,518.1375,1393.307,-28.3820911,5.276930116,-177.1264192
31.3,1832.275,519.2213,1388.643,-28.96344717,6.853811598,-176.6356589
31.4,1812.395,510.9737,1385.981,-28.59070473,1.977320081,-177.7353582
31.5,1763.604,498.8572,1386.501,-28.72839314,-6.960840445,-179.031062
31.6,1703.195,489.9119,1385.652,-28.28911297,-16.2093117,178.5439708
31.7,1652.2,486.1898,1374.776,-27.54050558,-23.76402028,176.4778286
31.8,1630.168,485.3098,1354.887,-26.39435856,-27.05898228,175.5739333
31.9,1644.484,485.5784,1333.22,-25.08868903,-25.24821315,174.7906893
32,1687.764,487.4916,1316.529,-24.43285673,-19.68422993,174.9878348
32.1,1748.317,492.9375,1305.314,-24.08812369,-12.09835776,175.4870019
32.2,1815.799,505.8503,1298.956,-25.6013364,-5.034177573,176.700202
32.3,1873.447,522.8383,1296.163,-26.11623251,1.713013608,175.4062897
32.4,1906.342,535.806,1288.392,-24.86100809,7.134650316,174.7969679
32.5,1903.626,542.0198,1276.116,-24.88967118,6.139084916,174.6088286
32.6,1867.468,541.0416,1267.423,-25.76652732,-1.489625703,173.8977325
32.7,1808.325,533.1863,1259.559,-24.34733325,-10.63463015,171.2844229
32.8,1743.832,524.8929,1250.379,-21.98571534,-19.01005787,168.9898407
32.9,1694.385,519.5004,1240.4,-20.27336139,-24.60673033,167.4229819
33,1677.818,513.0193,1229.479,-18.77695289,-25.78496864,167.0794417
33.1,1700.698,503.6736,1221.402,-18.01320115,-21.89712176,167.9797992
33.2,1752.563,496.787,1215.302,-17.77035731,-15.88013403,168.9039787
33.3,1817.049,498.5925,1209.751,-18.29904882,-8.953242094,170.9043289
33.4,1879.037,510.0645,1206.455,-19.22513315,-1.941590008,171.4824347
